research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
CES201610,9150,575,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,9175,578,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,9534,599,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,9707,605,towel,om op te liggen (bijvoorbeeld in een park of op het strand),liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,10279,620,towel,liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,10408,638,towel,Liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,12698,785,towel,opliggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,12769,788,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,12796,791,towel,op liggen,liggen,lie,use towel as lie,use towel as lie,2,5
CES201610,10483,644,towel,op liggen om niet vies te worden van zand,liggen niet vies zand,are not dirty sand,use towel as are not dirty sand,use towel as are not dirty sand,2,5
CES201610,8490,518,towel,op liggen op het stand,liggen stand,lie down,use towel as lie down,use towel as lie down,2,5
CES201610,8155,491,towel,op liggen op het strand,liggen strand,lie on beach,use towel as lie on beach,use towel as lie on beach,2,5
CES201610,10375,632,towel,liggen op strand,liggen strand,lie on beach,use towel as lie on beach,use towel as lie on beach,2,5
CES201610,8752,542,towel,loper,loper,runner,use towel as runner,use towel as runner,3,3
CES201610,12258,755,towel,luchtstroom ergens blokkeren (onder deur bijv),luchtstroom ergens blokkeren,blocking airflow somewhere,use towel as blocking airflow somewhere,use towel as blocking airflow somewhere,3,4
CES201610,8340,509,towel,als luier gebruiken,luier,diaper,use towel as diaper,use towel as diaper,3,3
CES201610,9247,581,towel,luier,luier,diaper,use towel as diaper,use towel as diaper,3,3
CES201610,10268,626,towel,als luier,luier,diaper,use towel as diaper,use towel as diaper,3,3
CES201610,11584,719,towel,als luier,luier,diaper,use towel as diaper,use towel as diaper,3,3
CES201610,10821,650,towel,maak er een knot van gebruik het als zweep,maak knot gebruik zweep,make knot use whip,use towel as make knot use whip,use towel to make knot use whip,3,3
CES201610,12397,746,towel,magic trick blanket,magic trick blanket,magic trick blanket,use towel as magic trick blanket,use towel as magic trick blanket,3,3
CES201610,12774,788,towel,makeup uitvegen,Make up uitvegen,Remove make-up,use towel as Remove make-up,use towel to Remove make-up,3,3
CES201610,7912,476,towel,als mantel gebruiken,mantel,coat,use towel as coat,use towel as coat,3,3
CES201610,8272,497,towel,als mantel,mantel,coat,use towel as coat,use towel as coat,3,3
CES201610,10276,620,towel,mantel,mantel,coat,use towel as coat,use towel as coat,3,3
CES201610,8128,488,towel,masker,masker,mask,use towel as mask,use towel as mask,4,3
CES201610,11581,719,towel,als mat,mat,mat,use towel as mat,use towel as mat,2,4
CES201610,9659,602,towel,als matje gebruiken,matje,mat,use towel as mat,use towel as mat,2,4
CES201610,11542,713,towel,matje,matje,mat,use towel as mat,use towel as mat,2,4
CES201610,8268,497,towel,als matje om op te liggen,matje liggen,lie down on mat,use towel as lie down on mat,use towel as lie down on mat,2,4
CES201610,11124,689,towel,matras,matras,mattress,use towel as mattress,use towel as mattress,2,2
CES201610,9316,587,towel,medium,medium,medium,use towel as medium,use towel as medium,0,0
CES201610,9008,563,towel,meenemen naar strand,meenemen strand,take with you to beach,use towel as take with you to beach,use towel as take with you to beach,2,5
CES201610,8421,512,towel,meerdere,meerdere,multiple,use towel as multiple,use towel as multiple,0,0
CES201610,9857,608,towel,mensen mee raken,mensen raken,touch people,use towel as touch people,use towel to touch people,3,5
CES201610,8794,545,towel,mensen vastbinden,mensen vastbinden,tie people up,use towel as tie people up,use towel to tie people up,4,4
CES201610,9866,608,towel,michelin mannetje worden,Michelin mannetje,Michelin man,use towel as Michelin man,use towel as Michelin man,0,0
CES201610,10513,641,towel,een mitella van maken,mitella,sling,use towel as sling,use towel as sling,2,3
CES201610,10824.2,650,towel, dus als mittela,mitella,sling,use towel as sling,use towel as sling,2,3
CES201610,12021,734,towel,mittella,mitella,sling,use towel as sling,use towel as sling,2,3
CES201610,8265,497,towel,mode accessoire,mode accessoire,fashion accessory,use towel as fashion accessory,use towel as fashion accessory,2,3
CES201610,11942,728,towel,mooie vormen van vouwen,mooie vormen vouwen,fold beautiful shapes,use towel as fold beautiful shapes,use towel as fold beautiful shapes,3,3
CES201610,12341,749,towel,mug doodslaan,mug doodslaan,kill mosquito,use towel as kill mosquito,use towel as kill mosquito,3,4
CES201610,12241,758,towel,muurbekleding,muurbekleding,wall covering,use towel as wall covering,use towel as wall covering,3,3
CES201610,11133,689,towel,muurdecoratie,muurdecoratie,wall decoration,use towel as wall decoration,use towel as wall decoration,3,3
CES201610,8615.4,530,towel, muurtje,muurtje,wall,use towel as wall,use towel as wall,3,2
CES201610,8338,509,towel,naaien tot tas,naaien tas,sewing bag,use towel as sewing bag,use towel as sewing bag,2,3
CES201610,8915,554,towel,nass,nass,nass,use towel as nass,use towel as nass,0,0
CES201610,8409,512,towel,nat,nat,wet,use towel as wet,use towel as wet,0,0
CES201610,9324,587,towel,nat,nat,wet,use towel as wet,use towel as wet,0,0
CES201610,10995,680,towel,nat,nat,wet,use towel as wet,use towel as wet,0,0
CES201610,11706,722,towel,nat,nat,wet,use towel as wet,use towel as wet,0,0
CES201610,12644,782,towel,nat,nat,wet,use towel as wet,use towel as wet,0,0
CES201610,7915,476,towel,nat maken omrooksignalen te maken bij een vuur,nat rooksignalen vuur,wet smoke signals fire,use towel as wet smoke signals fire,use towel as wet smoke signals fire,0,3
CES201610,12261,755,towel,"nat maken en iemand ""spanken""",nat spanken,wet spanking,use towel as wet spanking,use towel as wet spanking,3,4
CES201610,10478,644,towel,iemand met een natte handdoek slaan,natte handdoek slaan,hitting wet towel,use towel as hitting wet towel,use towel as hitting wet towel,3,4
CES201610,8980,560,towel,natte handoeken kun je tralies mee buigen,natte handdoeken kun tralies buigen,wet towels can bend bars,use towel as wet towels can bend bars,use towel as wet towels can bend bars,0,0
CES201610,9858,608,towel,je nek warm maken,nek warm,neck warm,use towel as neck warm,use towel as neck warm,3,4
CES201610,9332,587,towel,netjes,netjes,correctly,use towel as correctly,use towel as correctly,3,4
CES201610,7703,470,towel,Andere objecten afdrogen,objecten afdrogen,dry objects,use towel as dry objects,use towel to dry objects,1,5
CES201610,10413,638,towel,Omkleden,omkleden,get changed,use towel as get changed,use towel as get changed,2,4
CES201610,8746,542,towel,omslagdoek,omslagdoek,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,9860,608,towel,onder slapen,onder slapen,sleep under,use towel as sleep under,use towel as sleep under,2,4
CES201610,12344,749,towel,ondergrond voor caviaverblijf,ondergrond caviaverblijf,underground guinea pig enclosure,use towel as underground guinea pig enclosure,use towel as underground guinea pig enclosure,4,4
CES201610,10479,644,towel,ondervraging met natte handdoek over iemands hoofd en veel water,ondervraging natte handdoek iemands hoofd water,interrogation wet towel someone's head water,use towel as interrogation wet towel someone's head water,use towel as interrogation wet towel someone's head water,4,3
CES201610,7991,479,towel,onderzetter,onderzetter,coaster,use towel as coaster,use towel as coaster,2,4
CES201610,8124,488,towel,onderzetter,onderzetter,coaster,use towel as coaster,use towel as coaster,2,4
CES201610,8683,536,towel,onderzetter,onderzetter,coaster,use towel as coaster,use towel as coaster,2,4
CES201610,9501,596,towel,onderzetter,onderzetter,coaster,use towel as coaster,use towel as coaster,2,4
CES201610,10894,668,towel,onderzetter gebruiken,onderzetter,coaster,use towel as coaster,use towel as coaster,2,4
CES201610,12409,764,towel,als onderzetter voor een hete pan,onderzetter hete pan,coaster hot pan,use towel as coaster hot pan,use towel as coaster hot pan,2,4
CES201610,8418,512,towel,onmisbaar,onmisbaar,indispensable,use towel as indispensable,use towel as indispensable,0,0
CES201610,12458,773,towel,iets mee opdwijlen,opdweilen,mop up,use towel as mop up,use towel as mop up,1,5
CES201610,9333,587,towel,ogestapeld,opgestapeld,piled up,use towel as piled up,use towel as piled up,0,0
CES201610,7832,473,towel,opgevouwd is het een kussen,opgevouwen kussen,folded pillow,use towel as folded pillow,use towel as folded pillow,3,4
CES201610,7910,476,towel,iemand mee ophangen,ophangen,hang,use towel as hang,use towel to hang,3,2
CES201610,9145,575,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,9856,608,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,10409,638,towel,Ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,10890,668,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,11085,686,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,11709,722,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,12648,782,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,12805,791,towel,ophangen,ophangen,hang,use towel as hang,use towel to hang,1,5
CES201610,8655,524,towel,ophangen voor schaduw,ophangen schaduw,hang shade,use towel as hang shade,use towel to hang shade,2,4
CES201610,10696,659,towel,ophangen voor schaduw,ophangen schaduw,hang shade,use towel as hang shade,use towel to hang shade,2,4
CES201610,12696,785,towel,iets opvangen,opvangen,catch,use towel as catch,use towel as catch,1,4
CES201610,9334,587,towel,opvouwen,opvouwen,fold,use towel as fold,use towel as fold,1,5
CES201610,12661,782,towel,opvouwen,opvouwen,fold,use towel as fold,use towel as fold,1,5
CES201610,10484,644,towel,opvouwen voor mooie decoratie in hotel,opvouwen mooie decoratie hotel,fold beautiful decoration hotel,use towel as fold beautiful decoration hotel,use towel as fold beautiful decoration hotel,3,3
CES201610,9510,596,towel,opvouwen als tulband,opvouwen tulband,fold turban,use towel as fold turban,use towel as fold turban,3,4
CES201610,10795,665,towel,iets opvullen,opvullen,filling up,use towel as filling up,use towel as filling up,3,3
CES201610,9532,599,towel,opwinden en mee slaan,opwinden slaan,excite,use towel as excite,use towel as excite,3,4
CES201610,10100,617,towel,gebruiken als oven wanten,oven wanten,oven mitts,use towel as oven mitts,use towel as oven mitts,3,4
CES201610,10912,671,towel,als ovenwant gebruiken,ovenwant,oven mitt,use towel as oven mitt,use towel as oven mitt,3,4
CES201610,8617,530,towel,overgooien,overgooien,throw up,use towel as throw up,use towel as throw up,3,5
CES201610,11067,683,towel,papier,papier,paper,use towel as paper,use towel as paper,4,2
CES201610,8523,521,towel,een parachute],parachute,parachute,use towel as parachute,use towel as parachute,4,1
CES201610,8339,509,towel,als paraplu gebruiken,paraplu,umbrella,use towel as umbrella,use towel as umbrella,3,2
CES201610,9704,605,towel,als paraplu gebruiken,paraplu,umbrella,use towel as umbrella,use towel as umbrella,3,2
CES201610,10555,647,towel,paraplu,paraplu,umbrella,use towel as umbrella,use towel as umbrella,3,2
CES201610,11505,710,towel,gebruiken als paraplu,paraplu,umbrella,use towel as umbrella,use towel as umbrella,3,2
CES201610,12156,740,towel,je kan het gebruiken als je geen paraplu hebt,paraplu hebt,have umbrella,use towel as have umbrella,use towel as have umbrella,3,2
CES201610,8924,554,towel,picknick,picknick,picnic,use towel as picnic,use towel as picnic,3,4
CES201610,8216,494,towel,picknicken,picknicken,have picnic,use towel as have picnic,use towel as have picnic,3,4
CES201610,8461,515,towel,picknickkleed,picknickkleed,picnic blanket,use towel as picnic blanket,use towel as picnic blanket,3,4
CES201610,9940,611,towel,picknickkleed,picknickkleed,picnic blanket,use towel as picnic blanket,use towel as picnic blanket,3,4
CES201610,12402,764,towel,pichnickkleed,picknickkleed,picnic blanket,use towel as picnic blanket,use towel as picnic blanket,3,4
CES201610,12229,752,towel,picknickplek,picknickplek,picnic spot,use towel as picnic spot,use towel as picnic spot,3,4
CES201610,7990,479,towel,placemat,placemat,placemat,use towel as placemat,use towel as placemat,0,0
CES201610,10914,671,towel,gebruiken als poetsdoek,poetsdoek,cleaning cloth,use towel as cleaning cloth,use towel as cleaning cloth,1,5
CES201610,9338,587,towel,polyester,polyester,polyester,use towel as polyester,use towel as polyester,0,0
CES201610,9315,587,towel,print,print,print,use towel as print,use towel as print,2,3
CES201610,12073,737,towel,pruik,pruik,wig,use towel as wig,use towel as wig,3,3
CES201610,8785,545,towel,punt natmaken en mensen ermee slaan,punt natmaken mensen slaan,point wet hitting people,use towel as point wet hitting people,use towel to point wet hitting people,3,4
CES201610,12768,788,towel,raam verduisteren,raam verduisteren,darken window,use towel as darken window,use towel as darken window,3,4
CES201610,8228,494,towel,recyclen,recyclen,recycle,use towel as recycle,use towel as recycle,2,4
CES201610,8425,512,towel,rekje,rekje,rack,use towel as rack,use towel as rack,0,0
CES201610,8928,554,towel,relaxen,relaxen,relax,use towel as relax,use towel as relax,3,3
CES201610,10975,677,towel,riem,riem,Belt,use towel as Belt,use towel as Belt,4,2
CES201610,12023,734,towel,riem,riem,Belt,use towel as Belt,use towel as Belt,4,2
CES201610,12583,779,towel,riem,riem,Belt,use towel as Belt,use towel as Belt,4,2
CES201610,7909,476,towel,in een ring gooien,ring gooien,throw circle,use towel as throw circle,use towel as throw circle,3,4
CES201610,10416,638,towel,In de ring werpen,ring werpen,throw circle,use towel as throw circle,use towel as throw circle,3,4
CES201610,8342,509,towel,als het een rode handdoek is een stier ermee opjagen,rode handdoek stier opjagen,red towel chasing bull,use towel as red towel chasing bull,use towel as red towel chasing bull,3,3
CES201610,8222,494,towel,rok maken,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,8883,548,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10277,620,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10382,629,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10560,647,towel,als rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10691,659,towel,een rok van maken,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10946,674,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,11544,713,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,11636,716,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,12072,737,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,12244,758,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,12517,776,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,12771,788,towel,rok,rok,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,8519,521,towel,een rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,9152,575,towel,als rokje gebruiken,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,9238,581,towel,rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,9502,596,towel,rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10412,638,towel,Rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,10632,656,towel,rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,12018,734,towel,rokje,rokje,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,11587,719,towel,als rugzak,rugzak,backpack,use towel as backpack,use towel as backpack,4,2
CES201610,9004,563,towel,ruilen,ruilen,exchange,use towel as exchange,use towel as exchange,1,4
CES201610,10418,638,towel,Ruw,ruw,rough,use towel as rough,use towel as rough,0,0
CES201610,12656,782,towel,ruw,ruw,rough,use towel as rough,use towel as rough,0,0
CES201610,9318,587,towel,samll,samll,samll,use towel as samll,use towel as samll,0,0
CES201610,8918,554,towel,sand,sand,sand,use towel as sand,use towel as sand,0,0
CES201610,10993,680,towel,sauna,sauna,sauna,use towel as sauna,use towel as sauna,0,0
CES201610,9240,581,towel,saunadoek,saunadoek,sauna towel,use towel as sauna towel,use towel as sauna towel,1,5
CES201610,12520,776,towel,schaduw,schaduw,shadow,use towel as shadow,use towel as shadow,2,4
CES201610,10559,647,towel,scherm tegen afkijken,scherm tegen afkijken,screen against cheating,use towel as screen against cheating,use towel as screen against cheating,4,4
CES201610,10633,656,towel,scheur het in repen en ontsnap uit een hoog raam,scheur repen ontsnap hoog raam,tear bars escape high window,use towel as tear bars escape high window,use towel as tear bars escape high window,4,3
CES201610,8685,536,towel,om scheven tafels niet meer te laten wiebelen,scheven tafels niet laten wiebelen,Do not let crooked tables wobble,use towel as Do not let crooked tables wobble,use towel as Do not let crooked tables wobble,3,4
CES201610,12804,791,towel,schilderen,schilderen,paint,use towel as paint,use towel as paint,3,3
CES201610,12577,779,towel,schoen,schoen,shoe,use towel as shoe,use towel as shoe,3,3
CES201610,8749,542,towel,schoenpoetsen,schoenpoetsen,shoe shine,use towel as shoe shine,use towel as shoe shine,3,5
CES201610,12799,791,towel,op schommelen,schommelen,rock,use towel as rock,use towel as rock,3,3
CES201610,9331,587,towel,schoon,schoon,clean,use towel as clean,use towel as clean,0,0
CES201610,10610,653,towel,schoon,schoon,clean,use towel as clean,use towel as clean,0,0
CES201610,11234,701,towel,iets schoon mee maken,schoon,clean,use towel as clean,use towel as clean,2,5
CES201610,11712,722,towel,schoon,schoon,clean,use towel as clean,use towel as clean,0,0
CES201610,12646,782,towel,schoon,schoon,clean,use towel as clean,use towel as clean,0,0
CES201610,9505,596,towel,schoonmaak doek,schoonmaak doek,cleaning cloth,use towel as cleaning cloth,use towel as cleaning cloth,2,5
CES201610,8651,524,towel,schoonmaakdoek,schoonmaakdoek,cleaning cloth,use towel as cleaning cloth,use towel as cleaning cloth,2,5
CES201610,11585,719,towel,als schoonmaakdoek,schoonmaakdoek,cleaning cloth,use towel as cleaning cloth,use towel as cleaning cloth,2,5
CES201610,8463,515,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,8494,518,towel,mee schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,8750,542,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,9153,575,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,9246,581,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,9434,593,towel,Schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,9661,602,towel,iets mee schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,10280,620,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,10263,626,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,10504,641,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,10690,659,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,10954,674,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,11082,686,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,11134,689,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,11160,692,towel,iets schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12252,755,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12306,761,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12460,773,towel,iets mee schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12706,785,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12773,788,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,12803,791,towel,schoonmaken,schoonmaken,clean,use towel as clean,use towel as clean,2,5
CES201610,8911,554,towel,schwimmbad,schwimmbad,swimming pool,use towel as swimming pool,use towel as swimming pool,0,0
CES201610,8912,554,towel,schwimmbrille,schwimmbrille,swimming glasses,use towel as swimming glasses,use towel as swimming glasses,5,1
CES201610,8902,554,towel,schwimmen,schwimmen,swimming,use towel as swimming,use towel as swimming,0,0
CES201610,12308,761,towel,scrubben,scrubben,scrub,use towel as scrub,use towel as scrub,3,3
CES201610,8905,554,towel,see,see,see,use towel as see,use towel as see,0,0
CES201610,11002,680,towel,shampoo,shampoo,shampoo,use towel as shampoo,use towel as shampoo,0,0
CES201610,11059,683,towel,shirt,shirt,shirt,use towel as shirt,use towel as shirt,3,3
CES201610,7913,476,towel,als sjaal gebruiken,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,8271,497,towel,als sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,8653,524,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,8745,542,towel,gerbuiken als sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,8862,551,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,9060,566,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,9503,596,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,10411,638,towel,Sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,10971,677,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,11293,707,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,11543,713,towel,sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,11589,719,towel,als sjaal,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,11989,731,towel,als sjaal gebruiken ,sjaal,shawl,use towel as shawl,use towel as shawl,2,4
CES201610,12389,746,towel,skirt,skirt,skirt,use towel as skirt,use towel as skirt,2,4
CES201610,8517,521,towel,iemand mee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,8664,539,towel,iemand slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,8885,548,towel,ermee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,8999,563,towel,iemand ermee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,9706,605,towel,iemand mee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,10374,632,towel,iemand slaan ,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,10896,668,towel,om mee te slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,11288,707,towel,iemand mee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,11502,710,towel,gebruiken om iemand te slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,11780,725,towel,slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,11988,731,towel,iemand mee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,12797,791,towel,iemand mee slaan,slaan,beat,use towel as beat,use towel as beat,2,4
CES201610,12404,764,towel,iemand slaan als hij nat is,slaan nat,hit wet,use towel as hit wet,use towel as hit wet,2,4
CES201610,11591,719,towel,als slaapmat,slaapmat,sleeping pad,use towel as sleeping pad,use towel as sleeping pad,3,4
CES201610,12256,755,towel,slabber,slabber,bib,use towel as bib,use towel as bib,1,4
CES201610,12077,737,towel,slagwapen (wanneer natgemaakt),slagwapen,melee weapon,use towel as melee weapon,use towel as melee weapon,3,4
CES201610,8613,527,towel,als slee gebruiken,slee,sleigh,use towel as sleigh,use towel as sleigh,5,2
CES201610,12578,779,towel,sleeptouw,sleeptouw,tow rope,use towel as tow rope,use towel as tow rope,2,3
CES201610,11503,710,towel,sleutel als zakdoek,sleutel zakdoek,key handkerchief,use towel as key handkerchief,use towel as key handkerchief,0,0
CES201610,9319,587,towel,small,small,small,use towel as small,use towel as small,0,0
CES201610,9658,602,towel,Sokken maken,sokken,socks,use towel as socks,use towel as socks,4,2
CES201610,10562,647,towel,sokken,sokken,socks,use towel as socks,use towel as socks,4,2
CES201610,12030,734,towel,spanddoek,spandoek,banner,use towel as banner,use towel as banner,3,4
CES201610,12652,782,towel,spank,spank,spank,use towel as spank,use towel as spank,2,3
CES201610,8457,503,towel,SPANKEN,spanken,spanking,use towel as spanking,use towel as spanking,2,3
CES201610,12467,773,towel,speeltje voor een hond,speeltje hond,toy dog,use towel as toy dog,use towel as toy dog,4,4
CES201610,12582,779,towel,spons,spons,sponge,use towel as sponge,use towel as sponge,4,4
CES201610,12650,782,towel,sport,sport,sport,use towel as sport,use towel as sport,0,0
CES201610,9236,581,towel,sporten,sporten,play sports,use towel as play sports,use towel as play sports,0,0
CES201610,10614,653,towel,sporten,sporten,play sports,use towel as play sports,use towel as play sports,0,0
CES201610,10507,641,towel,om bij het sporten zweet af te vegen,sporten zweet af vegen,exercising wiping sweat,use towel as exercising wiping sweat,use towel as exercising wiping sweat,1,5
CES201610,10761,662,towel,springtouw maken,springtouw,skipping rope,use towel as skipping rope,use towel as skipping rope,4,3
CES201610,7345,467,towel,spullen droog maken,spullen droog,stuff dry,use towel as stuff dry,use towel to stuff dry,1,5
CES201610,10822,650,towel,om iemand mee te stikken,stikken,suffocate,use towel as suffocate,use towel as suffocate,4,4
CES201610,11590,719,towel,als stoel,stoel,chair,use towel as chair,use towel as chair,3,2
CES201610,8611,527,towel,op je stoel leggen als die te heet is om op te zitten ,stoel leggen heet zitten,laying on chair hot sit,use towel as laying on chair hot sit,use towel as laying on chair hot sit,3,5
CES201610,8688,536,towel,stoelbekledin,stoelbekleding,seat covers,use towel as seat covers,use towel as seat covers,3,5
CES201610,9337,587,towel,stof,stof,dust,use towel as dust,use towel as dust,3,4
CES201610,11540,713,towel,stofdoek,stofdoek,duster,use towel as duster,use towel as duster,2,4
CES201610,9155,575,towel,in de was stoppen,stoppen,put,use towel as put,use towel as put,2,5
CES201610,10406,638,towel,Strand,strand,beach,use towel as beach,use towel as beach,0,0
CES201610,10623,653,towel,strand,strand,beach,use towel as beach,use towel as beach,0,0
CES201610,10996,680,towel,strand,strand,beach,use towel as beach,use towel as beach,0,0
CES201610,12642,782,towel,strand,strand,beach,use towel as beach,use towel as beach,0,0
CES201610,10693,659,towel,op het strand liggen,strand liggen,lying on beach,use towel as lying on beach,use towel as lying on beach,2,5
CES201610,10612,653,towel,strandhanddoek,strandhanddoek,beach towel,use towel as beach towel,use towel as beach towel,1,5
CES201610,12433,770,towel,strandlaken,strandlaken,Beach towel,use towel as Beach towel,use towel as Beach towel,1,5
CES201610,9147,575,towel,strijken,strijken,smoothe,use towel as smoothe,use towel as smoothe,2,5
CES201610,10797,665,towel,stukjes aan elkaar naaien als telefoonhoesje,stukjes elkaar naaien telefoonhoesje,sewing pieces together phone case,use towel as sewing pieces together phone case,use towel as sewing pieces together phone case,5,3
CES201610,10695,659,towel,als superhekden cape gebruiken,superhelden cape,superhero cape,use towel as superhero cape,use towel as superhero cape,3,4
CES201610,11939,728,towel,superman cape,superman cape,superman cape,use towel as superman cape,use towel as superman cape,3,4
CES201610,10388,635,towel,swimmen,swimmen,swimming,use towel as swimming,use towel as swimming,0,0
CES201610,8919,554,towel,swimming pool,swimming pool,swimming pool,use towel as swimming pool,use towel as swimming pool,0,0
CES201610,12579,779,towel,t-shirt,t shirt,T-shirt,use towel as T-shirt,use towel as T-shirt,3,3
CES201610,8666,539,towel,tafelkleed,tafelkleed,tablecloth,use towel as tablecloth,use towel as tablecloth,2,4
CES201610,9129,572,towel,tafelkleed,tafelkleed,tablecloth,use towel as tablecloth,use towel as tablecloth,2,4
CES201610,10629,656,towel,tafelkleed,tafelkleed,tablecloth,use towel as tablecloth,use towel as tablecloth,2,4
CES201610,10969,677,towel,tafelkleed,tafelkleed,tablecloth,use towel as tablecloth,use towel as tablecloth,2,4
CES201610,11936,728,towel,tafelkleed,tafelkleed,tablecloth,use towel as tablecloth,use towel as tablecloth,2,4
